District,Sector,Cell,Village,Activity,MIN,AVG,MAX
Nyamagabe,Kaduha,Kavumu,,,176,1692,6414
Nyamagabe,Kaduha,Kavumu,Bamba,,550,2051,3292
Nyamagabe,Kaduha,Kavumu,Biziguro,,176,1517,6280
Nyamagabe,Kaduha,Kavumu,Gahama,,569,2256,3815
Nyamagabe,Kaduha,Kavumu,Gataba,,195,1242,5377
Nyamagabe,Kaduha,Kavumu,Gitega,,294,1725,5890
Nyamagabe,Kaduha,Kavumu,Gitondorero,,315,1219,6414
Nyamagabe,Kaduha,Kavumu,Joma,,308,1780,3282
Nyamagabe,Kaduha,Kavumu,Kabuga,,224,1345,3154
Nyamagabe,Kaduha,Kavumu,Kamonyi,,597,2293,3687
Nyamagabe,Kaduha,Kavumu,Karehe,,317,1691,6356
Nyamagabe,Kaduha,Kavumu,Kavumu,,295,1582,5395
Nyamagabe,Kaduha,Kavumu,Murambi,,414,1602,5332
Nyamagabe,Kaduha,Murambi,,,206,1443,5678
Nyamagabe,Kaduha,Murambi,Kasemanyana,,353,1435,4325
Nyamagabe,Kaduha,Murambi,Kavumu,,371,1570,4396
Nyamagabe,Kaduha,Murambi,Kibiraro,,208,1320,5678
Nyamagabe,Kaduha,Murambi,Nyaruryango,,313,1479,4152
Nyamagabe,Kaduha,Murambi,Rebero,,206,1409,4627
Nyamagabe,Kaduha,Musenyi,,,191,1276,6326
Nyamagabe,Kaduha,Musenyi,Burengo,,203,1016,3537
Nyamagabe,Kaduha,Musenyi,Gasovu,,191,1241,6008
Nyamagabe,Kaduha,Musenyi,Gatoki,,251,1371,5999
Nyamagabe,Kaduha,Musenyi,Kirwa,,218,1791,6111
Nyamagabe,Kaduha,Musenyi,Munini,,294,1129,4345
Nyamagabe,Kaduha,Musenyi,Nganzo,,200,1276,5398
Nyamagabe,Kaduha,Musenyi,Nyakirambi,,244,1360,6326
Nyamagabe,Kaduha,Musenyi,Ruganda,,193,1019,2917
Nyamagabe,Kaduha,Nyabisindu,,,188,1514,6185
Nyamagabe,Kaduha,Nyabisindu,Gitabage,,286,1219,2731
Nyamagabe,Kaduha,Nyabisindu,Kabaziro,,235,1283,5337
Nyamagabe,Kaduha,Nyabisindu,Kanyege,,303,1706,5726
Nyamagabe,Kaduha,Nyabisindu,Kasemazi,,197,1938,5869
Nyamagabe,Kaduha,Nyabisindu,Kayogoro,,279,1138,5456
Nyamagabe,Kaduha,Nyabisindu,Kirehe,,213,1553,4622
Nyamagabe,Kaduha,Nyabisindu,Kivumu,,188,1672,6185
Nyamagabe,Kaduha,Nyabisindu,Muduha,,287,1198,4573
Nyamagabe,Kaduha,Nyabisindu,Mukongoro,,283,1920,5769
Nyamagabe,Kaduha,Nyamiyaga,,,163,1276,6588
Nyamagabe,Kaduha,Nyamiyaga,Cyugaro,,163,1352,6588
Nyamagabe,Kaduha,Nyamiyaga,Gashiru,,213,1077,3106
Nyamagabe,Kaduha,Nyamiyaga,Nkomero,,182,1023,5906
Nyamagabe,Kaduha,Nyamiyaga,Nyakabingo,,183,1102,5985
Nyamagabe,Kaduha,Nyamiyaga,Ruhuha,,478,1967,6008
Nyamagabe,Kaduha,Nyamiyaga,Rukeri,,275,1132,5343
Nyamagabe,Kamegeri,,,,214,1491,6553
Nyamagabe,Kamegeri,Bwama,,,282,1825,6140
Nyamagabe,Kamegeri,Bwama,Gasharu,,583,2142,4761
Nyamagabe,Kamegeri,Bwama,Gitwa,,282,1688,6140
Nyamagabe,Kamegeri,Bwama,Kamiro,,306,1847,5446
Nyamagabe,Kamegeri,Bwama,Kigarama,,436,1621,5577
Nyamagabe,Kamegeri,Kamegeri,,,220,1573,6553
Nyamagabe,Kamegeri,Kamegeri,Kinyovu,,220,1263,5303
Nyamagabe,Kamegeri,Kamegeri,Ntaruka,,238,1709,5316
Nyamagabe,Kamegeri,Kamegeri,Rweru,,235,1745,6553
Nyamagabe,Kamegeri,Kamegeri,Ryanyirataba,,416,1836,6179
Nyamagabe,Kamegeri,Kamegeri,Sovu,,248,1314,5625
Nyamagabe,Kamegeri,Kirehe,,,238,1597,4849
Nyamagabe,Kamegeri,Kirehe,Gasharu,,238,1415,4849
Nyamagabe,Kamegeri,Kirehe,Kigarama,,278,1606,4675
Nyamagabe,Kamegeri,Kirehe,Ryanyirataba,,315,1772,3576
Nyamagabe,Kamegeri,Kizi,,,247,1426,5792
Nyamagabe,Kamegeri,Kizi,Gakomeye,,409,1883,4635
Nyamagabe,Kamegeri,Kizi,Gitwa,,250,1054,3241
Nyamagabe,Kamegeri,Kizi,Kagarama,,247,1039,4376
Nyamagabe,Kamegeri,Kizi,Kamiro,,294,1905,5047
Nyamagabe,Kamegeri,Kizi,Kinyana,,297,1251,5792
Nyamagabe,Kamegeri,Nyarusiza,,,214,1300,6402
Nyamagabe,Kamegeri,Nyarusiza,Bande,,219,889,6402
Nyamagabe,Kamegeri,Nyarusiza,Kigarama,,273,1108,5011
Nyamagabe,Kamegeri,Nyarusiza,Nyarusange,,234,947,5704
Nyamagabe,Kamegeri,Nyarusiza,Nyarusiza,,248,1783,5266
Nyamagabe,Kamegeri,Nyarusiza,Rutuna,,214,1772,4974
Nyamagabe,Kamegeri,Rususa,,,262,1294,6483
Nyamagabe,Kamegeri,Rususa,Bahina,,319,1278,6483
Nyamagabe,Kamegeri,Rususa,Baro,,262,1440,5046
Nyamagabe,Kamegeri,Rususa,Kigarama,,328,1313,6214
Nyamagabe,Kamegeri,Rususa,Muhembe,,286,1143,4941
Nyamagabe,Kibirizi,,,,177,1322,6986
Nyamagabe,Kibirizi,Bugarama,,,194,1409,6434
Nyamagabe,Kibirizi,Bugarama,Kabarera,,194,801,4262
Nyamagabe,Kibirizi,Bugarama,Kamina,,388,1980,6316
Nyamagabe,Kibirizi,Bugarama,Karandura,,319,1876,6434
Nyamagabe,Kibirizi,Bugarama,Kivumu,,200,826,5736
Nyamagabe,Kibirizi,Bugarama,Munazi,,260,1076,5219
Nyamagabe,Kibirizi,Bugarama,Nyabusozi,,338,1893,6031
Nyamagabe,Kibirizi,Bugarura,,,212,1520,6645
Nyamagabe,Kibirizi,Bugarura,Kasebuturanyi,,285,1204,6645
Nyamagabe,Kibirizi,Bugarura,Kavumu,,302,1371,5413
Nyamagabe,Kibirizi,Bugarura,Kirwa,,532,2583,5069
Nyamagabe,Kibirizi,Bugarura,Muyange,,212,896,5821
Nyamagabe,Kibirizi,Bugarura,Nyakibyeyi,,269,1989,6090
Nyamagabe,Kibirizi,Bugarura,Uwinyana,,255,1077,6405
Nyamagabe,Kibirizi,Gashiha,,,177,1209,6986
Nyamagabe,Kibirizi,Gashiha,Gasharu,,374,1592,6986
Nyamagabe,Kibirizi,Gashiha,Muduha,,350,1488,6571
Nyamagabe,Kibirizi,Gashiha,Muganza,,247,1256,6105
Nyamagabe,Kibirizi,Gashiha,Nyabubare,,225,959,6214
Nyamagabe,Kibirizi,Gashiha,Rukamiro,,177,753,5953
Nyamagabe,Kibirizi,Karambo,,,204,1404,6537
Nyamagabe,Kibirizi,Karambo,Gisoro,,281,1213,5983
Nyamagabe,Kibirizi,Karambo,Gitwa,,302,1737,5452
Nyamagabe,Kibirizi,Karambo,Kavumu,,248,1072,5634
Nyamagabe,Kibirizi,Karambo,Nyamirama,,410,1772,6537
Nyamagabe,Kibirizi,Karambo,Nyirakiraro,,204,1227,4351
Nyamagabe,Kibirizi,Ruhunga,,,200,1312,5768
Nyamagabe,Kibirizi,Ruhunga,Cyamashya,,321,1361,5768
Nyamagabe,Kibirizi,Ruhunga,Gakoma,,269,1139,5512
Nyamagabe,Kibirizi,Ruhunga,Gasharu,,313,1482,3885
Nyamagabe,Kibirizi,Ruhunga,Kabuga,,295,1249,5737
Nyamagabe,Kibirizi,Ruhunga,Karumbi,,200,1311,5139
Nyamagabe,Kibirizi,Ruhunga,Muduha,,400,1696,5691
Nyamagabe,Kibirizi,Ruhunga,Munombe,,210,891,4167
Nyamagabe,Kibirizi,Ruhunga,Nyagishubi,,315,1276,3468
Nyamagabe,Kibirizi,Ruhunga,Ruhurura,,227,1400,5674
Nyamagabe,Kibirizi,Uwindekezi,,,211,1079,5873
Nyamagabe,Kibirizi,Uwindekezi,Birembo,,243,1020,5340
Nyamagabe,Kibirizi,Uwindekezi,Gatovu,,211,883,3729
Nyamagabe,Kibirizi,Uwindekezi,Karumbi,,287,1203,5830
Nyamagabe,Kibirizi,Uwindekezi,Kigarama,,339,1417,3845
Nyamagabe,Kibirizi,Uwindekezi,Mugote,,233,977,4872
Nyamagabe,Kibirizi,Uwindekezi,Uwamataba,,232,971,5873
Nyamagabe,Kibumbwe,,,,163,1363,6919
Nyamagabe,Kibumbwe,Bwenda,,,192,1487,6248
Nyamagabe,Kibumbwe,Bwenda,Kanyege,,465,1853,6248
Nyamagabe,Kibumbwe,Bwenda,Munyinya,,305,1216,6130
Nyamagabe,Kibumbwe,Bwenda,Murambi,,192,1181,5995
Nyamagabe,Kibumbwe,Bwenda,Murwa,,258,1881,5344
Nyamagabe,Kibumbwe,Bwenda,Nyagatovu,,198,1285,5825
Nyamagabe,Kibumbwe,Bwenda,Nyamirama,,269,1504,5250
Nyamagabe,Kibumbwe,Gakanka,,,260,1434,6533
Nyamagabe,Kibumbwe,Gakanka,Cyeru,,453,1822,5858
Nyamagabe,Kibumbwe,Gakanka,Gikomero,,450,1809,6010
Nyamagabe,Kibumbwe,Gakanka,Munini,,279,1123,6281
Nyamagabe,Kibumbwe,Gakanka,Nkurubuye,,273,1097,6533
Nyamagabe,Kibumbwe,Gakanka,Nyarubuye,,260,1166,5050
Nyamagabe,Kibumbwe,Gakanka,Rambya,,288,1586,5855
Nyamagabe,Kibumbwe,Kibibi,,,196,1258,6919
Nyamagabe,Kibumbwe,Kibibi,Gatandaganya,,206,910,6042
Nyamagabe,Kibumbwe,Kibibi,Kabere,,235,1681,6919
Nyamagabe,Kibumbwe,Kibibi,Kanyege,,216,1414,6449
Nyamagabe,Kibumbwe,Kibibi,Karambo,,238,1338,5120
Nyamagabe,Kibumbwe,Kibibi,Kirwa,,196,867,6549
Nyamagabe,Kibumbwe,Kibibi,Rwezamenyo,,207,915,6015
Nyamagabe,Kibumbwe,Kibibi,Ryingarura,,220,1444,6164
Nyamagabe,Kibumbwe,Kibibi,Zigati,,228,1492,6222
Nyamagabe,Kibumbwe,Nyakiza,,,163,1308,6857
Nyamagabe,Kibumbwe,Nyakiza,Dusenyi,,236,969,5306
Nyamagabe,Kibumbwe,Nyakiza,Karambo,,341,1402,6857
Nyamagabe,Kibumbwe,Nyakiza,Kinyana,,421,1728,6698
Nyamagabe,Kibumbwe,Nyakiza,Murambi,,424,1740,5993
Nyamagabe,Kibumbwe,Nyakiza,Nyakizu,,163,1059,3712
Nyamagabe,Kibumbwe,Nyakiza,Zigati,,231,951,4332
Nyamagabe,Kitabi,,,,200,1332,6973
Nyamagabe,Kitabi,Kagano,,,228,1274,6973
Nyamagabe,Kitabi,Kagano,Bususuruke,,284,1120,6973
Nyamagabe,Kitabi,Kagano,Kintobo,,236,933,4865
Nyamagabe,Kitabi,Kagano,Mabende,,245,1830,6596
Nyamagabe,Kitabi,Kagano,Turonzi,,296,1169,6203
Nyamagabe,Kitabi,Kagano,Uwabumenyi,,313,1469,2833
Nyamagabe,Kitabi,Kagano,Uwarwubatsi,,375,1497,3643
Nyamagabe,Kitabi,Kagano,Uwintyabire,,228,900,4239
Nyamagabe,Kitabi,Mujuga,,,316,1573,6530
Nyamagabe,Kitabi,Mujuga,Gahande,,398,1588,6166
Nyamagabe,Kitabi,Mujuga,Gahira,,440,1830,4950
Nyamagabe,Kitabi,Mujuga,Gasasa,,352,1406,5859
Nyamagabe,Kitabi,Mujuga,Kagarama,,408,1626,6530
Nyamagabe,Kitabi,Mujuga,Mujuga,,383,1529,5082
Nyamagabe,Kitabi,Mujuga,Mukaka,,321,1609,5626
Nyamagabe,Kitabi,Mujuga,Rwufe,,364,1453,4944
Nyamagabe,Kitabi,Mujuga,Uwanyakanyeri,,316,1499,4783
Nyamagabe,Kitabi,Mujuga,Uwimisigati,,421,1681,5162
Nyamagabe,Kitabi,Mujuga,Uwinka,,379,1511,5195
Nyamagabe,Kitabi,Mukungu,,,202,1296,6675
Nyamagabe,Kitabi,Mukungu,Gahira,,341,1506,6675
Nyamagabe,Kitabi,Mukungu,Gatare,,320,1413,6118
Nyamagabe,Kitabi,Mukungu,Karambi,,202,894,5966
Nyamagabe,Kitabi,Mukungu,Uwicurangiro,,312,1379,6122
Nyamagabe,Kitabi,Mukungu,Uwurunazi,,292,1289,6189
Nyamagabe,Kitabi,Shaba,,,237,1209,6134
Nyamagabe,Kitabi,Shaba,Bitaba,,245,1084,4188
Nyamagabe,Kitabi,Shaba,Gakoko,,258,1474,6134
Nyamagabe,Kitabi,Shaba,Muganza,,243,1072,5115
Nyamagabe,Kitabi,Shaba,Muyange,,347,1417,4926
Nyamagabe,Kitabi,Shaba,Uwakagoro,,263,1163,5461
Nyamagabe,Kitabi,Shaba,Uwinka,,237,1045,4432
Nyamagabe,Kitabi,Uwingugu,,,200,1176,6394
Nyamagabe,Kitabi,Uwingugu,Gisarenda,,330,1302,5159
Nyamagabe,Kitabi,Uwingugu,Kigari,,200,1395,6394
Nyamagabe,Kitabi,Uwingugu,Rubuye,,266,1047,5821
Nyamagabe,Kitabi,Uwingugu,Ruhanga,,274,1079,5728
Nyamagabe,Kitabi,Uwingugu,Titi,,303,1196,6052
Nyamagabe,Kitabi,Uwingugu,Uwimisigati,,291,1148,6291
Nyamagabe,Kitabi,Uwingugu,Uwurunazi,,269,1061,5933
Nyamagabe,Mbazi,,,,188,1405,6800
Nyamagabe,Mbazi,Manwari,,,201,1423,6800
Nyamagabe,Mbazi,Manwari,Gatwa,,497,2141,6800
Nyamagabe,Mbazi,Manwari,Karambi,,250,1077,6169
Nyamagabe,Mbazi,Manwari,Kibumba,,220,1762,5994
Nyamagabe,Mbazi,Manwari,Kigarama,,201,1255,5591
Nyamagabe,Mbazi,Manwari,Muhororo,,204,880,4418
Nyamagabe,Mbazi,Mutiwingoma,,,193,1611,6781
Nyamagabe,Mbazi,Mutiwingoma,Gatwa,,439,1794,6781
Nyamagabe,Mbazi,Mutiwingoma,Kabere,,199,1620,5655
Nyamagabe,Mbazi,Mutiwingoma,Kabuga,,250,1602,6140
Nyamagabe,Mbazi,Mutiwingoma,Maheresho,,193,1308,6159
Nyamagabe,Mbazi,Mutiwingoma,Muduha,,426,1742,5835
Nyamagabe,Mbazi,Mutiwingoma,Nyamirama,,394,1609,6153
Nyamagabe,Mbazi,Ngambi,,,211,1251,6000
Nyamagabe,Mbazi,Ngambi,Gaseke,,211,930,5908
Nyamagabe,Mbazi,Ngambi,Kabeza,,440,1937,5814
Nyamagabe,Mbazi,Ngambi,Kivomo,,226,996,5699
Nyamagabe,Mbazi,Ngambi,Maheresho,,238,1047,6000
Nyamagabe,Mbazi,Ngambi,Munanira,,306,1347,5649
Nyamagabe,Mbazi,Ngara,,,188,1297,6222
Nyamagabe,Mbazi,Ngara,Butare,,214,897,5617
Nyamagabe,Mbazi,Ngara,Gaseke,,235,1469,6222
Nyamagabe,Mbazi,Ngara,Gasharu,,555,1836,2717
Nyamagabe,Mbazi,Ngara,Gisiza,,188,993,4771
Nyamagabe,Mbazi,Ngara,Gituntu,,342,1984,5038
Nyamagabe,Mbazi,Ngara,Nyagishumbu,,225,944,5738
Nyamagabe,Mbazi,Ngara,Ruseke,,227,953,4596
Nyamagabe,Mugano,,,,149,1253,7826
Nyamagabe,Mugano,Gitondorero,,,228,1333,6024
Nyamagabe,Mugano,Gitondorero,Gakomeye,,236,996,5173
Nyamagabe,Mugano,Gitondorero,Gitondorero,,228,1384,4934
Nyamagabe,Mugano,Gitondorero,Gituntu,,234,1466,3744
Nyamagabe,Mugano,Gitondorero,Karambi,,303,1275,6024
Nyamagabe,Mugano,Gitondorero,Maso,,366,1542,5362
Nyamagabe,Mugano,Gitwa,,,175,1278,6691
Nyamagabe,Mugano,Gitwa,Kabuhoro,,350,1547,6691
Nyamagabe,Mugano,Gitwa,Kirenzii,,244,1189,6061
Nyamagabe,Mugano,Gitwa,Kirenziii,,175,1280,3297
Nyamagabe,Mugano,Gitwa,Nyakibingo,,255,1427,6266
Nyamagabe,Mugano,Gitwa,Rutabo,,189,836,5202
Nyamagabe,Mugano,Gitwa,Ryamigabo,,239,1388,6666
Nyamagabe,Mugano,Ruhinga,,,187,1347,6176
Nyamagabe,Mugano,Ruhinga,Cyibande,,316,1402,6120
Nyamagabe,Mugano,Ruhinga,Gitarama,,307,1359,5840
Nyamagabe,Mugano,Ruhinga,Kabuye,,187,1221,5794
Nyamagabe,Mugano,Ruhinga,Karambi,,306,1356,6176
Nyamagabe,Mugano,Ruhinga,Kinzira,,313,1389,6168
Nyamagabe,Mugano,Ruhinga,Runyinya,,305,1354,5900
Nyamagabe,Mugano,Sovu,,,149,1311,7826
Nyamagabe,Mugano,Sovu,Kigarama,,236,938,5150
Nyamagabe,Mugano,Sovu,Nziranziza,,243,964,6312
Nyamagabe,Mugano,Sovu,Rugaramai,,181,1201,5878
Nyamagabe,Mugano,Sovu,Rugaramaii,,270,1652,6090
Nyamagabe,Mugano,Sovu,Ruhanga,,149,1877,7826
Nyamagabe,Mugano,Sovu,Turyango,,310,1231,6082
Nyamagabe,Mugano,Suti,,,210,1232,7496
Nyamagabe,Mugano,Suti,Cyabute,,210,869,4511
Nyamagabe,Mugano,Suti,Gasiza,,220,1546,5941
Nyamagabe,Mugano,Suti,Gitarama,,276,1496,4761
Nyamagabe,Mugano,Suti,Matyazo,,301,1246,6100
Nyamagabe,Mugano,Suti,Nyakibingo,,220,1218,7496
Nyamagabe,Mugano,Suti,Rwamiko,,223,924,4467
Nyamagabe,Mugano,Suti,Turyango,,216,1324,5619
Nyamagabe,Mugano,Yonde,,,177,994,5842
Nyamagabe,Mugano,Yonde,Gisovu,,211,930,5178
Nyamagabe,Mugano,Yonde,Kanyegenyege,,193,852,5313
Nyamagabe,Mugano,Yonde,Nyarusazi,,201,886,5842
Nyamagabe,Mugano,Yonde,Ruhamirai,,195,862,4666
Nyamagabe,Mugano,Yonde,Ruhamiraii,,177,1439,5727
Nyamagabe,Musange,,,,155,1636,8310
Nyamagabe,Musange,Gasave,,,168,1189,8262
Nyamagabe,Musange,Gasave,Gasura,,200,881,6418
Nyamagabe,Musange,Gasave,Kabingo,,184,810,4582
Nyamagabe,Musange,Gasave,Kibaga,,221,1636,8155
Nyamagabe,Musange,Gasave,Murambi,,214,943,5980
Nyamagabe,Musange,Gasave,Nyabivumu,,168,740,5403
Nyamagabe,Musange,Gasave,Nyakabuye,,221,2280,8262
Nyamagabe,Musange,Gasave,Rutabo,,235,1034,6367
Nyamagabe,Musange,Jenda,,,172,1396,5847
Nyamagabe,Musange,Jenda,Cyabagomba,,385,1582,5839
Nyamagabe,Musange,Jenda,Kabakannyi,,224,1474,5577
Nyamagabe,Musange,Jenda,Kavumu,,393,1611,5630
Nyamagabe,Musange,Jenda,Kayogoro,,197,1053,4969
Nyamagabe,Musange,Jenda,Nyakibungo,,397,1629,5847
Nyamagabe,Musange,Jenda,Nyakirambi,,172,1024,4819
Nyamagabe,Musange,Masagara,,,201,2004,8242
Nyamagabe,Musange,Masagara,Cyabasana,,254,1100,6018
Nyamagabe,Musange,Masagara,Cyaruvunge,,240,2775,7089
Nyamagabe,Musange,Masagara,Gituntu,,203,2174,8242
Nyamagabe,Musange,Masagara,Muhororo,,369,1600,5523
Nyamagabe,Musange,Masagara,Murambi,,279,1208,6100
Nyamagabe,Musange,Masagara,Mutakara,,331,3863,7008
Nyamagabe,Musange,Masagara,Mutuntu,,237,1473,6783
Nyamagabe,Musange,Masagara,Nyabivumu,,201,2110,6944
Nyamagabe,Musange,Masagara,Nyagihima,,400,1731,6470
Nyamagabe,Musange,Masagara,Nyakabuye,,217,2010,6801
Nyamagabe,Musange,Masangano,,,215,1735,8310
Nyamagabe,Musange,Masangano,Gasagara,,423,1761,6489
Nyamagabe,Musange,Masangano,Kibumba,,215,1522,7625
Nyamagabe,Musange,Masangano,Mubuga,,243,2518,8310
Nyamagabe,Musange,Masangano,Nyakabuye,,427,1777,6419
Nyamagabe,Musange,Masangano,Rutuntu,,314,1308,6233
Nyamagabe,Musange,Masizi,,,282,1760,6586
Nyamagabe,Musange,Masizi,Cyaruvunge,,438,1872,6290
Nyamagabe,Musange,Masizi,Gituntu,,427,1824,6362
Nyamagabe,Musange,Masizi,Kabakannyi,,513,2193,6586
Nyamagabe,Musange,Masizi,Karama,,401,1716,6429
Nyamagabe,Musange,Masizi,Muhororo,,453,1939,6361
Nyamagabe,Musange,Masizi,Munini,,404,1726,6213
Nyamagabe,Musange,Masizi,Murehe,,282,1206,5730
Nyamagabe,Musange,Masizi,Nyagihima,,422,1805,6267
Nyamagabe,Musange,Masizi,Rwankango,,390,1666,5623
Nyamagabe,Musange,Masizi,Rwina,,388,1657,5655
Nyamagabe,Musange,Nyagisozi,,,155,1445,8165
Nyamagabe,Musange,Nyagisozi,Dusenyi,,408,1740,6206
Nyamagabe,Musange,Nyagisozi,Kibaga,,220,939,4952
Nyamagabe,Musange,Nyagisozi,Remera,,365,1558,6629
Nyamagabe,Musange,Nyagisozi,Ruhuga,,155,1930,8165
Nyamagabe,Musange,Nyagisozi,Uwabarashi,,201,1059,4276
Nyamagabe,Musebeya,,,,166,1374,7255
Nyamagabe,Musebeya,Gatovu,,,296,1483,6596
Nyamagabe,Musebeya,Gatovu,Bisereganya,,323,1413,5220
Nyamagabe,Musebeya,Gatovu,Gatovu,,340,1486,6596
Nyamagabe,Musebeya,Gatovu,Gitovu,,437,1858,3958
Nyamagabe,Musebeya,Gatovu,Kanyiranzoga,,350,1435,4154
Nyamagabe,Musebeya,Gatovu,Nyarubande,,296,1295,4983
Nyamagabe,Musebeya,Gatovu,Ryanyakayaga,,322,1408,5562
Nyamagabe,Musebeya,Nyarurambi,,,184,1333,6742
Nyamagabe,Musebeya,Nyarurambi,Cyabwimba,,209,923,6742
Nyamagabe,Musebeya,Nyarurambi,Cyarwa,,209,2246,6314
Nyamagabe,Musebeya,Nyarurambi,Gatiti,,222,1118,2355
Nyamagabe,Musebeya,Nyarurambi,Giheta,,262,1505,6045
Nyamagabe,Musebeya,Nyarurambi,Kabere,,216,1137,4354
Nyamagabe,Musebeya,Nyarurambi,Mujyejuru,,325,1435,5613
Nyamagabe,Musebeya,Nyarurambi,Nyarurambi,,304,1345,6345
Nyamagabe,Musebeya,Nyarurambi,Rwabigeyo,,184,956,3120
Nyamagabe,Musebeya,Rugano,,,241,1418,6337
Nyamagabe,Musebeya,Rugano,Bugarama,,241,1054,5519
Nyamagabe,Musebeya,Rugano,Busanza,,273,1950,5493
Nyamagabe,Musebeya,Rugano,Gisiza,,274,1197,6253
Nyamagabe,Musebeya,Rugano,Kibandirwa,,361,1722,4655
Nyamagabe,Musebeya,Rugano,Rugano,,311,1359,6337
Nyamagabe,Musebeya,Rugano,Rukungu,,316,1227,4661
Nyamagabe,Musebeya,Runege,,,239,1440,6487
Nyamagabe,Musebeya,Runege,Bigugu,,239,970,5795
Nyamagabe,Musebeya,Runege,Bitaba,,272,1355,3773
Nyamagabe,Musebeya,Runege,Gacundura,,442,1758,6487
Nyamagabe,Musebeya,Runege,Gakereko,,482,1732,4979
Nyamagabe,Musebeya,Runege,Ndogondwe,,335,1358,5932
Nyamagabe,Musebeya,Runege,Ruganza,,272,1104,5234
Nyamagabe,Musebeya,Runege,Rukaranka,,261,1803,4970
Nyamagabe,Musebeya,Rusekera,,,235,1637,7255
Nyamagabe,Musebeya,Rusekera,Karambo,,391,1710,6461
Nyamagabe,Musebeya,Rusekera,Kibandirwa,,421,1841,7255
Nyamagabe,Musebeya,Rusekera,Ngoma,,235,1029,5725
Nyamagabe,Musebeya,Rusekera,Rebero,,435,1903,6986
Nyamagabe,Musebeya,Rusekera,Shaki,,381,1667,6507
Nyamagabe,Musebeya,Rusekera,Uwimituza,,382,1673,6746
Nyamagabe,Musebeya,Sekera,,,166,933,6054
Nyamagabe,Musebeya,Sekera,Masinde,,166,735,6054
Nyamagabe,Musebeya,Sekera,Mugano,,250,1574,5974
Nyamagabe,Musebeya,Sekera,Nkomero,,653,850,1024
Nyamagabe,Musebeya,Sekera,Nyaruhura,,645,699,968
Nyamagabe,Musebeya,Sekera,Rubumburi,,227,827,4542
Nyamagabe,Musebeya,Sekera,Rugazi,,433,911,2608
Nyamagabe,Mushubi,,,,158,1244,6695
Nyamagabe,Mushubi,Buteteri,,,158,856,6695
Nyamagabe,Mushubi,Buteteri,Gorwe,,552,715,778
Nyamagabe,Mushubi,Buteteri,Kagorwe,,399,740,4594
Nyamagabe,Mushubi,Buteteri,Kizanganya,,178,557,3925
Nyamagabe,Mushubi,Buteteri,Mugunda,,158,620,3900
Nyamagabe,Mushubi,Buteteri,Murambi,,2047,2661,3207
Nyamagabe,Mushubi,Buteteri,Ngoma,,190,696,6695
Nyamagabe,Mushubi,Buteteri,Nyakibande,,251,737,5248
Nyamagabe,Mushubi,Buteteri,Remera,,491,522,843
Nyamagabe,Mushubi,Buteteri,Rusoyo,,173,593,4652
Nyamagabe,Mushubi,Buteteri,Rwamiko,,302,714,4878
Nyamagabe,Mushubi,Cyobe,,,165,2004,6544
Nyamagabe,Mushubi,Cyobe,Cyobe,,205,907,6087
Nyamagabe,Mushubi,Cyobe,Gaseke,,202,830,5685
Nyamagabe,Mushubi,Cyobe,Gitikirema,,3191,4148,4999
Nyamagabe,Mushubi,Cyobe,Nyagisumo,,4177,5430,6544
Nyamagabe,Mushubi,Cyobe,Nyakabingo,,222,898,5983
Nyamagabe,Mushubi,Cyobe,Nyakirambi,,165,809,5143
Nyamagabe,Mushubi,Cyobe,Nyarushike,,538,550,982
Nyamagabe,Mushubi,Cyobe,Rutoyi,,1891,2458,2962
Nyamagabe,Mushubi,Gashwati,,,190,932,5642
Nyamagabe,Mushubi,Gashwati,Bweramana,,507,1044,5013
Nyamagabe,Mushubi,Gashwati,Gashwati,,295,1172,5642
Nyamagabe,Mushubi,Gashwati,Muhembe,,1017,1142,2696
Nyamagabe,Mushubi,Gashwati,Muko,,326,781,4842
Nyamagabe,Mushubi,Gashwati,Mushubi,,315,551,2986
Nyamagabe,Mushubi,Gashwati,Rucunda,,551,716,862
Nyamagabe,Mushubi,Gashwati,Ruhinga,,190,1120,5580
Nyamagabe,Nkomane,,,,218,1045,6448
Nyamagabe,Nkomane,Bitandara,,,218,963,4802
Nyamagabe,Nkomane,Bitandara,Bitandara,,218,961,4802
Nyamagabe,Nkomane,Bitandara,Buhanzi,,897,904,1951
Nyamagabe,Nkomane,Bitandara,Munanira,,793,1185,2199
Nyamagabe,Nkomane,Bitandara,Muyange,,365,1049,3610
Nyamagabe,Nkomane,Bitandara,Rugeyo,,552,717,864
Nyamagabe,Nkomane,Musaraba,,,236,950,6448
Nyamagabe,Nkomane,Musaraba,Gatorove,,493,2012,6448
Nyamagabe,Nkomane,Musaraba,Gihunga,,236,771,6247
Nyamagabe,Nkomane,Musaraba,Kimbogo,,533,750,3152
Nyamagabe,Nkomane,Musaraba,Musaraba,,318,660,4708
Nyamagabe,Nkomane,Musaraba,Rusoyo,,721,992,1064
Nyamagabe,Nkomane,Musaraba,Rutare,,376,736,5108
Nyamagabe,Nkomane,Musaraba,Rwimpiri,,373,730,4473
Nyamagabe,Nkomane,Mutengeri,,,284,1087,5139
Nyamagabe,Nkomane,Mutengeri,Cyurwufe,,507,624,874
Nyamagabe,Nkomane,Mutengeri,Gihwahwa,,765,1084,1394
Nyamagabe,Nkomane,Mutengeri,Kavumu,,898,1167,1407
